image,class
v_ModifiedSteeple_68.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame23.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame24.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame25.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame26.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame27.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame28.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame29.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame30.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame31.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame32.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame33.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame34.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame35.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame36.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame37.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame38.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame39.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame40.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame41.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_68.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_69.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_7.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_70.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_71.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_73.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame23.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame24.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_74.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_75.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_76.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_77.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_78.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_79.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_8.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_80.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame23.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame24.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame25.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_81.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame23.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame24.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_82.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_83.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame18.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame19.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame20.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame21.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame22.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame23.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame24.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_84.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame6.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame7.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame8.jpg,ModifiedSteeple
v_ModifiedSteeple_85.avi_frame9.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame0.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame1.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame10.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame11.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame12.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame13.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame14.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame15.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame16.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame17.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame2.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame3.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame4.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame5.jpg,ModifiedSteeple
v_ModifiedSteeple_86.avi_frame6.jpg,ModifiedSteeple
